ID;Time;unempl_rate;ex_deaths;sh_susp;inc_pc;cigs;sh_pop_per;sh_short_term_contracts;dep_ratio;terf2020;avg_download_speed_dic2018;share_households_nointernet;share_ind_upto10k_2019;share_ind_above75k_2019;pop_2019;share_unigraduates_3034;avg_price_house_2019;share_amount_upto26k_2019;exp_games_pc_2019;dummy_sll_b_turistico;gini_index2019
1931;2020;0.1452;0.31721681;0.5313102;12066.509;0;1;0.25486702;0.60805053;-1.3995323;14.834235;0.056434844;0.42968628;0.003589824;9910;27.837999;716.33331;0.62017715;769.08252;0;0.40451318
1932;2020;0.15800001;9.2405958;0.49439895;14548.467;0.000617175;0.021892192;0.30754933;0.52678764;-0.12163626;106.33282;0.04298899;0.38163248;0.011796077;34388;20.570999;1045.2963;0.55107868;1642.5417;1;0.4267188
1933;2020;0.25530002;1.4994113;0.38249993;14813.978;0.000739754;0.052048925;0.16403261;0.51967096;-0.4408305;116.06003;0.065593801;0.39178362;0.011307605;147473;22.780834;725.82214;0.51086658;1203.8778;0;0.432991
1934;2020;0.1785;5.1285491;0.38744909;11125.837;0;1;0.22614497;0.59659982;0.73015052;13.083683;0.033759754;0.46829832;0.004817884;16699;26.906;503.25;0.6437003;601.69141;0;0.42465362
1935;2020;0.27250001;-4.8854923;0.4194006;12108.518;0;1;0.20467477;0.54543531;-0.43619809;115.80745;0.055142112;0.44256309;0.005727092;21468;23.013334;609.72223;0.61379564;900.54987;0;0.42263097
1936;2020;0.19219999;0.18125664;0.3713699;10712.183;0;0;0.33764267;0.56866252;-0.13159114;111.54887;0.025162302;0.49901733;0.004824013;20429;22.4;682.5;0.62164879;528.17432;0;0.41296956
1937;2020;0.20889999;9.2190189;0.42010617;10886.898;0.000242131;0;0.29199746;0.53839588;-0.81061834;128.50237;0.053068757;0.51026738;0.007768903;50661;22.445;497;0.60235196;981.35883;0;0.43993729
1942;2020;0.18610001;-10.155897;0.39928564;12912.32;0.000349748;1;0.22049758;0.5703643;-0.1564867;100.82197;0.057649713;0.45340383;0.011585863;42652;24.51;995.9375;0.53414077;914.547;0;0.45244065
1943;2020;0.18080001;7.3157883;0.34926748;14504.854;0.001131035;0.016336862;0.17396763;0.53897363;-0.51509506;121.57412;0.045802616;0.42158857;0.012278671;105907;22.553749;570.56641;0.49026468;1008.2078;0;0.45403692
1944;2020;0.22239999;-3.0428803;0.34611693;13401.381;0.001006486;0;0.25313985;0.51331365;-1.0794314;135.86137;0.069911107;0.43918645;0.008213075;98040;16.375;701.25;0.53252995;1372.0448;0;0.45077941
1945;2020;0.2339;3.7084501;0.39130172;11412.141;0.000423639;0.81463587;0.35521859;0.5128721;-1.4481167;103.41225;0.026897075;0.45729023;0.005283684;13856;20.940001;492.08331;0.65402758;706.20038;0;0.40595436
1946;2020;0.1752;19.744226;0.42742142;11741.937;0.001946788;0.81811506;0.21240155;0.56312031;-6.2364264;73.183418;0.046524834;0.4721975;0.005503845;18650;25.293333;505.625;0.59899002;696.44073;0;0.43861747
1947;2020;0.1935;12.168571;0.32477349;10626.862;0.000788644;0.71317583;0.37412578;0.54488683;-1.9523165;116.72572;0.045877092;0.48387477;0.004016539;15349;17.129999;550.41663;0.65788281;589.28455;0;0.41890943
1948;2020;0.17299999;13.544353;0.32973346;15644.454;0.000753977;0;0.18054116;0.56379133;0.20653625;135.1963;0.051070869;0.39090508;0.013480753;42455;29.5375;781.18304;0.46282515;1225.5138;0;0.44700295
1949;2020;0.2649;37.744446;0.44852138;11488.965;0.000241099;0.17333822;0.22727776;0.52062428;-0.67148149;87.185921;0.059849449;0.46115682;0.005831919;40066;21.191668;715.79865;0.63743496;1166.9004;0;0.42182282
1950;2020;0.18080001;1.0295844;0.46109393;11694.984;0.000337041;1;0.21255755;0.54278862;-1.5717992;116.23131;0.14996698;0.47594994;0.008724601;13888;33.75;758.75;0.57946098;917.69141;0;0.44000882
1951;2020;0.2079;0.21734482;0.39903584;12429.304;0;0.10462066;0.29524469;0.55068761;-2.5850189;121.2627;0.061390273;0.44843033;0.007361533;44252;22.49;765.80359;0.55970532;1232.3198;0;0.43926352
1952;2020;0.23110001;13.018913;0.49504706;10874.09;0;1;0.23890184;0.59282035;-0.85108942;56.279228;0.037186012;0.46474913;0.004264586;17169;20.264999;612.1875;0.68265742;650.0368;0;0.4051832
1953;2020;0.25100002;-2.2580576;0.34056777;10298.828;0.000218412;0.074144252;0.37349972;0.53699809;-0.5187974;126.11263;0.04513824;0.47498795;0.004501316;69738;15.79;728.125;0.69526929;946.20367;0;0.40449274
1954;2020;0.1416;-7.6913047;0.47518277;10110.504;7.73096E-05;1;0.33501515;0.54162604;1.3212073;91.194534;0.033360727;0.48532695;0.00397452;29373;15.632;586.91669;0.71275592;1269.9313;0;0.40437153
1955;2020;0.17729999;-3.6497748;0.39413306;13056.266;0.000293815;1;0.22664189;0.54681587;-0.80364197;120.26624;0.075079232;0.43853727;0.010820045;43624;21.07;509.66666;0.55560571;1121.4874;0;0.43681663
1956;2020;0.1857;-0.35325351;0.37345958;17374.584;0.001093171;0;0.13770922;0.52293938;-1.3041841;363.49133;0.026935663;0.36149979;0.02279859;685310;24.928183;1079.6884;0.433837;1680.9283;0;0.45513293
1957;2020;0.15100001;-5.3197083;0.44766569;14336.644;0.000445099;0.054992642;0.22009429;0.5061847;-1.3786849;85.248756;0.031202324;0.38415506;0.009645226;93560;19.639;747.38098;0.54791909;1483.1218;0;0.42091227
1958;2020;0.15810001;1.9067256;0.396763;9474.21;0.000272926;1;0.38266435;0.55762964;-0.23460495;85.850067;0.032298084;0.51816201;0.004075037;25663;16.514999;494.16666;0.68888134;794.66449;0;0.41095984
1959;2020;0.13060001;-4.1451011;0.2692759;9195.9014;6.71682E-05;0.92413914;0.39727214;0.50763345;-0.37122503;88.890038;0.053319119;0.49038413;0.002262555;39184;14.124;490.75;0.76840109;939.85516;0;0.375415
1960;2020;0.15010001;9.2127733;0.36148956;11579.171;6.06686E-05;0;0.27989265;0.50688928;-0.083668403;120.78236;0.028326128;0.45609471;0.007993063;50213;21.565001;775.3125;0.63270152;1150.1825;0;0.42626762
1961;2020;0.20969999;-7.2095399;0.49339834;12433.76;0;1;0.38052854;0.53620797;0.88127595;103.11628;0.028002344;0.38522595;0.004992959;11921;25.646667;611.875;0.68467325;1023.8093;0;0.37851343
1962;2020;0.1389;-2.1775181;0.31744677;11342.649;0;1;0.35900801;0.53087443;-0.22050032;141.24094;0.011739096;0.43698576;0.005690119;23375;19.309999;536.875;0.67682791;1394.1638;0;0.40435678
1963;2020;0.22239999;-0.13847639;0.44020763;10539.465;0;0;0.29888457;0.51039857;0.076277085;129.17122;0.05384963;0.49275425;0.007267505;38504;20.375;653.75;0.65419686;1052.2552;0;0.42408478
1964;2020;0.16469999;15.182196;0.40453044;13626.305;0;1;0.28965127;0.52277082;-0.48162955;139.34732;0.048077766;0.41024193;0.011296244;35172;21.315001;788.125;0.56414455;1382.3976;0;0.43467417
1965;2020;0.1649;3.7908387;0.40468031;14125.852;0.00046996;0.017156821;0.21016222;0.55053711;-0.74701637;132.5032;0.065147556;0.40112051;0.011710363;168503;23.468334;787;0.54446864;1448.0874;0;0.43278795
1966;2020;0.18629999;2.5011826;0.37816364;9372.4775;0;0;0.43547466;0.48206115;-2.1377554;139.99777;0.059345122;0.54354703;0.006137742;73422;11.57;739.25;0.66390616;1254.9785;0;0.42663193
1967;2020;0.21030001;11.378747;0.26679507;16959.424;0.001636087;0.043761816;0.18578164;0.52994448;-1.1883106;143.96298;0.083880603;0.34580502;0.012409826;71123;18.341667;697.5;0.46109208;1436.2289;0;0.42588702
1968;2020;0.13600001;3.7774928;0.34111211;12627.821;0.00036346;1;0.25131261;0.58268607;0.45465273;132.13254;0.015433982;0.42858121;0.006528352;51394;18.67;695.41669;0.59037334;1360.5504;0;0.42167175
1969;2020;0.18430001;-0.85283184;0.44128507;13049.196;0;0.57475829;0.25162503;0.53375393;-0.31347594;122.96243;0.064352691;0.41740587;0.007194025;55720;24.854;664.6875;0.56837785;1194.9098;0;0.4224267
1970;2020;0.22770001;3.1335015;0.47463664;10028.105;0;1;0.39940828;0.48584288;-0.82434326;122.27612;0.04515199;0.5015642;0.00632481;25563;14.085;711.04169;0.65836364;1091.0341;0;0.42501232
1971;2020;0.22629999;15.785506;0.39765897;16426.717;0.000719217;0;0.19111632;0.53383845;-1.2448409;148.97768;0.019953605;0.36907986;0.015559953;185544;23.212;806.625;0.45056847;1891.9202;0;0.44148818
2001;2020;0.14029999;-10.343743;0.48682961;17168.801;0.000789218;0.90431625;0.21608874;0.5318926;-0.79511732;87.359879;0.0558002;0.32759687;0.016473981;49810;22.548;1094.1666;0.4720071;999.60944;0;0.41644114
2002;2020;0.102;-6.1566906;0.4918457;10481.941;0;1;0.17457645;0.58348691;-0.92167366;14.522664;0.005426559;0.45692599;0;4208;24.727501;618.75;0.71852702;610.98102;0;0.37982365
2003;2020;0.1434;10.063544;0.40098891;12741.007;0;0.90157992;0.24667402;0.59662116;-0.17117611;12.399943;0.014362108;0.39491177;0.0009168;6814;20.421667;608.33331;0.64896423;960.67194;0;0.37581846
2004;2020;0.14470001;-4.3922124;0.49813852;12015.78;0;0.73779082;0.21998654;0.55838639;-0.42864811;14.528469;0.095329486;0.41869071;0.004378193;28353;17.433332;903.61115;0.68073279;1253.4542;0;0.38850993
2005;2020;0.1199;-5.6960731;0.37710783;13304.37;0.000239693;0.85864568;0.17524301;0.56974524;-0.1245303;14.930697;0.081542961;0.37887487;0.005904543;18809;18.304285;671.42859;0.61543137;704.43604;0;0.38872749
2006;2020;0.1777;7.776772;0.35753867;17454.248;0.001149026;0.00776229;0.19383895;0.52053815;-0.85519463;108.70159;0.049539298;0.3248131;0.016735636;205410;20.011875;1044.7056;0.47324595;913.18335;0;0.41641018
2007;2020;0.1259;5.4716849;0.36426267;12902.033;0;0.50498116;0.20347063;0.65613681;-1.5899905;14.944247;0.046222758;0.39695144;0.002555677;16177;22.04125;623.4375;0.63266003;1383.775;0;0.3780444
2009;2020;0.1339;-8.3634415;0.44681096;11011.615;0;1;0.20150964;0.60137796;-1.130322;9.1157589;0.001972485;0.43993711;0.001257862;4827;21.855;762.5;0.71965098;650.05231;0;0.36696663
2011;2020;0.1336;-14.574226;0.357416;14371.838;0.001235483;0.81813222;0.19274147;0.60880131;-0.24711442;53.437775;0.012195575;0.35372442;0.005403319;23541;20.810909;755.30304;0.58516288;787.83466;0;0.38267875
2012;2020;0.1147;-7.3795905;0.38989058;15611.242;0.000531862;0.064905435;0.21284238;0.54377627;-0.46762645;74.372978;0.024103442;0.34137338;0.011716738;71136;21.072308;859.77563;0.51788777;984.30945;0;0.40230998
2014;2020;0.11300001;6.018898;0.51687849;12724.66;0;1;0.22730547;0.55310118;-0.007057213;82.720177;0.14615147;0.40284541;0.003532894;16167;18.943333;1323.6111;0.61541283;1364.1246;0;0.39096278
2015;2020;0.1587;13.899622;0.39333016;12664.105;0;1;0.21331356;0.59772432;-0.67753977;14.159554;0.024557972;0.39677063;0.00345018;10841;27.629999;736.11108;0.64053941;788.461;0;0.37913015
2016;2020;0.14829999;-10.152856;0.34769264;19115.818;0.001054162;0.032823484;0.17970143;0.51022047;-0.88425857;268.4097;0.025898481;0.31005564;0.02268949;505533;18.671429;981.75592;0.42196947;1155.1302;0;0.430619
2017;2020;0.13770001;-4.5493841;0.49743837;13736.196;0;1;0.2329293;0.5658356;-1.7498949;33.039677;0.08633437;0.39062199;0.00765421;22534;13.378;1012.5;0.58935744;678.27765;0;0.40395549
2018;2020;0.1233;-6.6071997;0.40729013;12276.897;0;0.24376063;0.27100042;0.57223541;-1.8424662;10.740375;0.12667577;0.42412624;0.004866539;20833;13.793;815.625;0.6551792;627.40814;0;0.39889827
2019;2020;0.1304;-3.0741396;0.39584097;12042.792;0;1;0.23085175;0.62305367;0.81047183;13.321836;0.015182937;0.42492047;0.003180871;14128;15.875384;639.23077;0.65503687;964.68774;0;0.38016951
2020;2020;0.15640001;11.475204;0.3402997;10958.967;0;1;0.22855254;0.64153087;1.3280076;13.392333;0.026567416;0.4466764;0;4247;14.59;712.5;0.7025969;1315.4153;0;0.37588736
2021;2020;0.1295;-3.5200272;0.43109304;13409.022;0.00012536;0.32813993;0.19326617;0.62858033;-0.6045562;11.958089;0.009165453;0.39380041;0.005252645;20604;18.546667;370.41666;0.5856393;737.78809;0;0.39433467
2022;2020;0.1347;1.9581468;0.38854823;15474.743;0.000613121;0.054383546;0.20651332;0.55143899;-0.67943746;49.115341;0.035447203;0.36546564;0.012215532;78107;19.557241;523.52014;0.51554132;840.27948;0;0.41503742
2023;2020;0.17549999;-12.684033;0.33477587;12830.892;0.000189934;0.15821177;0.23139529;0.57722336;-0.17300606;48.704266;0.036293466;0.400567;0.00421079;37689;17.864799;397.39999;0.644041;738.20435;0;0.38802704
2025;2020;0.1243;-15.523984;0.53254849;16506.758;0;1;0.22379352;0.52094328;-1.0134935;60.337173;0.11144003;0.34436846;0.01883265;31786;13.924;2330.1338;0.51178461;1045.7062;1;0.4356249
2027;2020;0.1247;-3.7971146;0.42364949;16599.043;0.000752284;1;0.17772874;0.47899175;-1.0575397;71.65995;0.10202619;0.32833031;0.015953142;78804;15.03625;1378.2738;0.51392817;1061.1591;0;0.41421181
2028;2020;0.112;-20.108625;0.58860391;13745.093;0.000285551;1;0.19092515;0.52762431;-5.2967572;13.262691;0.22796619;0.41416833;0.011325783;6435;21.870001;2077.1875;0.5650447;1425.0594;1;0.432491
2030;2020;0.1366;-8.7326469;0.5237934;14220.211;0.000222445;1;0.16359042;0.55236465;-0.87971151;70.452751;0.074381627;0.37449566;0.010781136;22290;18.746;780;0.59261394;803.19629;1;0.40336984
2031;2020;0.14060001;-16.630369;0.39918503;13895.431;0;1;0.22129928;0.57037473;-1.1171125;12.569067;0.040279057;0.35341397;0.005683202;18434;25.344286;868.75;0.62550282;646.11511;0;0.37068856
2032;2020;0.18080001;8.4506025;0.3518424;12495.003;0;1;0.22070502;0.63087481;-1.7516217;12.608521;0.006562349;0.41205055;0.001619696;4683;17.049999;650;0.6420415;384.82166;0;0.37645417
2035;2020;0.1429;-16.609842;0.52692264;14478.322;0.00014241;1;0.22774228;0.5413664;0.28507403;35.283142;0.03670007;0.3595854;0.008319819;21009;19.450001;1204.1666;0.58785123;1007.1386;0;0.38957855
2036;2020;0.1498;-1.9248722;0.38002753;12573.904;0.000421496;0.3832069;0.23341654;0.57495296;-0.8319397;36.756859;0.03489827;0.40785366;0.004187636;42089;18.254349;553.80432;0.65738368;639.34778;0;0.38890228
2037;2020;0.18000001;-3.5179963;0.34392998;13764.666;0.000412343;1;0.21068712;0.56453609;-1.0508815;80.494057;0.035775572;0.36780459;0.004938766;48318;19.02;754.86108;0.63298672;643.29321;0;0.37755391
2038;2020;0.1479;0.12266505;0.46623182;15666.755;0.000724026;0.092374004;0.2017221;0.59698772;-0.7487449;56.932762;0.081157379;0.34724095;0.00888386;64473;19.518888;953.93518;0.53242236;1092.3158;0;0.40025645
2039;2020;0.1591;1.0118458;0.36933404;15947.459;0.000279408;0.025280898;0.20662689;0.52025694;-0.65098345;69.01223;0.086951084;0.32009274;0.007534776;40865;17.121666;860.83331;0.55074811;1125.0782;0;0.37971818
