ID,Time,unempl_rate,excess_deaths,sh_susp_activ,income_pc,share_firms_stws,sh_pop_per,sh_short_term_contracts,dep_ratio,avg_download_speed,share_households_nointernet,pop,share_unigraduates_3034,avg_price_house,share_amount_upto26k,exp_games_pc,dummy_llm_tourism,gini_index
912,2020,.060599998,-10.681497,.54248434,20213.566,.0022491631,0,.13205785,.58274233,58.426212,.098736957,55665,21.033333,1282.9166,.4810634,716.55884,0,.35480464
913,2020,.065099999,-8.505168,.58140254,17904.467,.00107946,0,.16001892,.61222047,64.338554,.074068375,41484,22.184999,1370.8333,.55222958,714.81421,0,.36755362
914,2020,.058200002,-1.8950087,.5298695,20660.477,.00102612,0,.12211928,.57829905,82.402245,.038458999,109491,26.821667,1611.1111,.44070816,780.86053,0,.41673645
915,2020,.063000001,2.1933064,.45981234,23913.348,.001450991,0,.14162289,.61525249,264.46909,.015204552,704909,30.578888,1932.2666,.35527107,899.87878,0,.43280238
916,2020,.053300001,-2.8134558,.56805456,17774.984,.001102536,1,.13243549,.72492403,29.454546,.32861164,5643,14.66,781.25,.5515936,604.03351,0,.35987321
918,2020,.0625,6.1490693,.50970834,18734.68,.00059995998,0,.15796953,.62090456,81.975616,.065354519,37083,23.948334,1648.2144,.46449575,807.56903,1,.40618181
919,2020,.069299996,10.584127,.37299579,21877.676,.001586443,.0022783759,.13974476,.62089866,157.96925,.012752091,177551,21.635,1867.4108,.38016817,958.25897,0,.39969099
920,2020,.055999998,1.6976725,.49433351,18126.262,0,1,.25366446,.61392403,10.647315,.14273196,4038,21.325001,3585,.50718737,1126.6299,1,.41606334
921,2020,.059599999,-3.2058411,.53111988,18250.52,.004343051,0,.16124089,.68010873,75.702705,.026554422,55646,21.645,1781.25,.49349701,837.46967,0,.38348532
922,2020,.065700002,-12.230195,.53305835,18565.975,.000429812,1,.22829436,.58058298,36.059238,.096290879,27629,19.778999,2681.3215,.45765913,1331.2798,0,.41955498
923,2020,.0634,-11.298934,.40842912,19397.852,.00066225202,0,.14538257,.65250236,71.63343,.085844658,34404,20.309999,1320,.43409836,617.49457,0,.39535218
924,2020,.062399998,3.2452271,.37922969,23042.281,.0020438989,0,.14632066,.59780526,146.10515,.024745787,183898,37.026001,1603.5,.35503793,787.27081,0,.41715956
925,2020,.050700001,-3.5523932,.24793249,18830.938,.00089954998,.64850932,.18318526,.74146426,14.993636,.1896518,9786,17.272499,1020.3125,.46424255,615.21167,0,.36438137
926,2020,.067199998,-1.0749695,.54250997,19773.764,.001608993,0,.12812124,.58802336,64.088257,.064286545,120635,25.236429,1179.9644,.48911735,671.5799,0,.38876629
927,2020,.068400003,8.645606,.64534378,20478.377,.00075798802,0,.124961,.57262838,41.627285,.020237776,102740,19.648333,1257.9514,.46821672,780.99689,0,.39764452
928,2020,.055100001,-.75913769,.44323379,18876.721,.00038595099,0,.12580614,.69188958,51.853096,.18703826,11643,26.315001,1258.75,.47776744,341.4032,0,.35804114
929,2020,.068300001,-7.7296782,.54691106,20630.945,.00102612,0,.14143944,.59189934,82.927238,.048489321,129765,25.168333,1141.0844,.45485917,848.7171,0,.40319553
930,2020,.057300001,-9.6726723,.56699008,18585.697,.00083625998,.49432912,.140093,.61910737,43.543068,.09353251,34395,25.955,921.99072,.52922702,509.16312,0,.36920848
931,2020,.068700001,-4.4135704,.56737494,17762.244,.00085065002,0,.16782628,.60387105,72.468567,.18092272,35264,23.086666,1208.75,.52913761,1106.4016,0,.38207227
932,2020,.061100002,8.3500414,.61068249,20245.529,.0015329591,0,.14185438,.60226494,52.59708,.075028501,134820,25.881001,1280.1923,.48474663,756.98615,0,.36685845
933,2020,.061000001,12.914065,.56179512,19077.281,.001145173,.16344407,.16935016,.65727019,63.473476,.13900979,27202,25.306,935.79999,.50936818,694.2489,0,.37442616
934,2020,.073600002,-4.9209471,.50550663,17894.783,.001408203,.056186408,.1839059,.66861743,29.533983,.084618382,28414,25.421,935.4375,.51281822,734.43896,0,.39205083
935,2020,.055599999,-11.600115,.52880013,17960.988,.00043126699,.14394601,.26784012,.64689535,19.692581,.22489271,16944,22.5,1117.7222,.54366058,650.50909,1,.38451272
936,2020,.064800002,-3.738368,.47345552,18054.564,.00036957601,0,.24137568,.67045385,46.2374,.057963647,27258,27.5425,1103.2396,.51926261,679.5506,1,.39848071
937,2020,.064300001,19.222807,.65418601,17340.564,.0014593221,.8350448,.15230441,.66436362,53.832588,.092336372,13645,19.725,878.38843,.55999595,950.64233,0,.37650996
938,2020,.064300001,-.82684469,.55149329,20423.082,.002652768,0,.19003132,.59001648,64.029022,.096381456,77527,26.527857,1423.7505,.46691307,674.69257,0,.38300756
939,2020,.0581,-8.2072763,.39070007,23863.076,.00183165,.013311467,.17588897,.61723918,170.77277,.085250065,114205,30.1325,1412.0914,.35616761,1204.8315,0,.40686435
940,2020,.080799997,-8.4245262,.60352302,17843.695,.0020681829,0,.16852887,.60400271,40.447445,.11653741,36973,24.485001,976.63098,.55028892,721.13855,0,.37642276
941,2020,.055199999,-1.8489467,.37165728,16470.793,.000327869,1,.20053661,.65631092,20.225586,.12408485,13512,23.257999,882.40002,.56856871,481.16409,0,.37076387
942,2020,.074099995,-1.7131536,.50381255,17589.332,.00090186601,0,.18029808,.66208071,92.602295,.092422865,42994,26.167999,1540.7678,.49689567,1054.678,0,.39308742
943,2020,.062399998,5.7927523,.44454584,19027.674,.001119218,.041553508,.1742063,.60411274,158.00218,.13576347,104575,26.695999,1596.6167,.44301966,1044.5135,0,.41044211
944,2020,.052099999,13.667943,.46232823,14917.893,.000164989,1,.21085466,.67870915,23.489557,.39355791,8198,19.504999,1067.6563,.57315111,763.76141,1,.42435551
945,2020,.074099995,-1.0789419,.50521439,19188.879,.000394011,.10380973,.1701193,.64502317,88.900208,.099975199,13342,30.34,3292.3613,.4052808,1345.3427,0,.47317785
946,2020,.058899999,-11.558511,.52359509,18229.277,.00047058801,0,.19709989,.61919659,51.743771,.21151407,21922,22.943333,2061.5278,.47531387,840.06238,0,.45168179
947,2020,.055100001,-5.0456843,.52275568,14294.811,0,1,.16037691,.74590331,25.842144,.24219154,8358,19.309999,968.61108,.6289649,468.4541,1,.37695715
948,2020,.066100001,-2.590276,.63797688,19658.252,.00056477397,.010845351,.11650614,.57149053,234.25432,.01283034,286019,21.497778,1652.21,.46116647,958.02692,0,.40913415
1001,2020,.067500003,-1.5547129,.53237051,18477.113,.001080147,0,.14232832,.58043706,54.546646,.059124649,57932,25.2325,970.36462,.5126248,924.53296,0,.3883673
1002,2020,.071199998,-16.204678,.50896388,14282.675,.00029904299,1,.16893071,.54854244,9.3807135,.27708575,5946,27.635,383.54166,.57703149,715.96979,1,.39795524
1003,2020,.083000004,-2.2971458,.48189366,17087.656,.000197161,0,.16043973,.64034033,38.882374,.17219855,23789,24.193333,852.55554,.53778601,803.53888,0,.37991831
1004,2020,.083100006,4.3876839,.47942412,18611.072,.00094728399,0,.1865644,.60105473,57.188778,.10171189,54193,27.1,784.0625,.5496577,743.96057,0,.36576328
1005,2020,.081099994,-5.229341,.47913656,18812.82,.001247681,0,.15054503,.62151843,75.060867,.092659935,83982,25.133333,879.0625,.48694485,884.98169,0,.38311735
1006,2020,.088999994,.41280916,.56507146,16253.978,.00097978103,0,.13626455,.64992082,35.641747,.21567012,29593,23.91,661.41669,.58052355,1035.0302,0,.36764643
1007,2020,.089899994,-4.8687434,.50242871,17043.07,.00084654498,0,.13513158,.61612189,53.215492,.21211755,32861,23.745001,800.75,.52663529,931.67566,0,.39699253
1008,2020,.069299996,-4.396697,.31680533,15091.794,.000242542,.86306071,.15581939,.61173719,8.0982752,.43561441,7477,20.442499,360.9375,.58089358,994.72638,0,.38190433
1009,2020,.082500003,-6.6771927,.42134789,20645.953,.001297317,.0088382773,.1593308,.59520584,351.09396,.071200594,246312,31.252222,966.51733,.43178049,896.59558,0,.41158998
1010,2020,.090100005,-3.5816309,.46843687,17711.887,.001368074,0,.16207458,.64248002,89.062866,.22145215,44270,22.261667,442.01389,.50233334,854.7735,0,.38249409
1011,2020,.086400002,-5.930162,.49986711,17021.707,.00066648202,.041282654,.17664248,.62605304,33.908623,.29938105,35530,23.264286,788.63098,.54124117,789.03632,0,.39326671
1012,2020,.088599995,-8.2617826,.62444586,17576.783,.00061766501,0,.17325726,.62170792,70.595436,.30923826,20012,25.976667,748.33331,.57282758,868.54651,0,.35828179
1013,2020,.073600002,3.5795226,.47839224,17846.027,.00045763599,.35034883,.18056643,.65983456,39.853466,.16043606,41016,24.058332,968.62268,.48649919,731.46991,1,.40982565
1014,2020,.088699996,-3.4340725,.40219527,19039.035,.001580167,.016005836,.14417507,.63071531,84.110641,.076089062,176184,27.555555,941.94446,.44830748,905.69897,0,.39158976
1101,2020,.081400007,12.791615,.59671611,15688.648,.00033003301,.17796813,.15048333,.64659995,28.304911,.11961691,20670,25.565714,931.90472,.60637045,1238.3971,0,.37077078
1102,2020,.086499996,19.102869,.54414821,19140.773,.00161567,0,.14323819,.58255333,73.871269,.055991359,104255,25.295555,1151.8088,.47294426,946.24829,0,.39911002
1103,2020,.071900003,18.842703,.65709341,16635.072,.001162875,0,.15145384,.66352737,8.7955647,.17524105,26842,24.84111,804.84259,.59867567,550.57068,0,.36333293
1104,2020,.080499999,47.317078,.55220371,20746.16,.0013992829,0,.14740252,.57882762,83.53521,.041618295,129712,22.817142,1253.8163,.44083712,867.28003,0,.41272512
1105,2020,.1025,10.348959,.5346182,15540.157,.00032985199,.44931522,.14097285,.63363856,9.8855286,.1753397,18630,21.496923,945.25964,.62439317,632.75018,0,.36317247
1106,2020,.0858,22.340351,.61427486,16885.414,.00068166299,.13977706,.1359628,.59934318,51.217358,.051795471,13529,29.468,903.04999,.58073342,1117.3887,0,.37818202
1107,2020,.077500001,15.642802,.64711899,19062.873,.00080573,0,.1435302,.5874818,27.599419,.11344817,27827,28.522499,1100.2983,.49993798,1087.6129,0,.37417328
1108,2020,.081999995,-.47121558,.36906409,21553.406,.0026099989,0,.14580825,.60869765,166.89223,.031204218,175559,33.726665,1036.0952,.40919563,1054.8868,0,.39490834
1109,2020,.092600003,2.4460616,.62568158,19508.553,.0045839702,0,.15304285,.62197793,68.232941,.097024322,42570,25.65,630.52087,.47417113,778.53113,0,.38421211
1110,2020,.083500005,15.202387,.49452189,19303.197,.0023571639,0,.15295155,.61495668,56.95137,.085693166,96975,29.2125,786.23956,.50231022,775.11346,0,.37179396
1111,2020,.081499994,13.99056,.54756016,19778.84,.0016050451,0,.11929708,.57923442,79.653168,.057244908,46142,29.129999,1095.2396,.50345069,851.8598,0,.3642216
1112,2020,.1071,13.18045,.5032773,18759.564,.001225565,0,.13956425,.60380518,45.983723,.070751719,83699,25.645714,1128.631,.48558882,1051.3246,0,.40445811
1113,2020,.084300004,4.0436788,.56600261,18203.549,.001217793,0,.13484947,.56259167,55.987049,.047510821,75360,27.035,1269.9229,.50826043,1407.661,0,.41158229
1114,2020,.082500003,1.1111153,.51824129,18813.475,.001145285,0,.14039032,.62601638,50.907616,.086092681,107752,29.739166,862.88678,.49710101,963.70898,0,.39701304
1115,2020,.075400002,2.6009934,.50045788,18488.781,.001425577,.004706589,.15024698,.63901961,24.614502,.11256648,29613,25.268461,394.34753,.51137269,1126.022,0,.37143135
1116,2020,.0867,8.4931984,.66971743,19276.287,.0023917961,0,.14106946,.57051319,58.331421,.092372172,78992,29.838751,1430.5884,.49291804,827.81586,0,.39594212
1117,2020,.0788,4.7827992,.57551527,17511.555,.001015047,0,.13425753,.64860946,40.49334,.11721735,33448,27.776363,449.58713,.54666167,901.18219,0,.37184012
1119,2020,.11300001,-5.1757541,.44434664,17346.045,.001154653,.0093334364,.15198241,.59597385,51.779533,.15543494,115316,27.074211,738.43854,.51559913,1367.5541,0,.39840108
1120,2020,.0691,-3.1770589,.64535701,14773.512,.001213838,.65725547,.14293067,.5976882,8.2951698,.31202269,16685,30.16,712.76392,.64324421,994.67346,0,.35832086
1121,2020,.096299998,7.8962216,.50863403,17491.213,.00046002399,0,.15234324,.57915133,58.107609,.049786177,98811,31.844999,1288.8125,.49349579,1211.9957,0,.41897225
1122,2020,.085600004,10.560225,.56161082,17463.855,.00090008997,0,.13108276,.6011821,80.557426,.057049699,76735,34.679165,1137.3416,.50298297,1328.3104,0,.41247866
1123,2020,.049099997,-7.0275373,.6893509,15493.289,.0013134599,.02133907,.1072827,.61200672,7.775342,.10832243,33866,26.944,796.33331,.62026817,1532.0653,0,.37187192
1124,2020,.07,-5.6340108,.79424059,17130.75,.001693767,0,.10931879,.60736954,42.088158,.067613006,20334,22.084999,905.5,.59698546,1327.906,0,.37040317
1125,2020,.0858,-8.1234245,.70937169,17468.877,.001696601,0,.12668166,.5553053,48.553299,.048821349,42737,26.965,1350.1667,.57000887,1326.2086,0,.43929237
1201,2020,.085100003,21.141092,.48067975,14673.974,.000498629,.77927423,.17775251,.65063715,27.310104,.065829851,17328,27.241249,1035.9375,.56689686,782.72656,1,.40457833
1202,2020,.1172,-6.6694489,.55769575,16174.733,.001129306,.48487419,.15714028,.52611029,46.842602,.073007196,67295,23.05125,1010.2604,.5108465,1074.0586,0,.41097257
1203,2020,.1001,-2.3343508,.52379614,13793.074,.00062843697,.45276168,.2077558,.59111542,52.053658,.088830769,22638,25.965,978.64581,.57710975,671.76898,0,.42152026
1204,2020,.091800004,-3.4002368,.4746536,17734.318,.000238521,0,.16993628,.58796334,39.258247,.12696075,18076,25.165001,1253.5714,.43588731,933.18927,0,.42742121
1205,2020,.1184,-.29057285,.43819788,17715.279,.00087142002,0,.16126901,.56127352,66.224937,.060817875,187585,27.487038,1053.7556,.44245952,907.81659,0,.42267787
1206,2020,.094999999,-4.4263449,.38571247,17713.396,.00082629902,.33847505,.16298886,.57946932,64.74826,.10008214,138693,23.701563,826.46368,.46779776,1102.65,0,.39233723
1207,2020,.1133,-1.2965961,.34099805,20052.492,.00093075202,0,.12727575,.55982983,105.88768,.034896161,78697,24.9025,1390.1041,.37621823,1175.2417,0,.41813868
1208,2020,.1154,1.9251406,.3332811,17916.889,.001332445,0,.14972317,.50472611,87.487434,.061967343,454006,24.499231,1463.0769,.45113954,1181.8547,0,.41260329
1209,2020,.091899998,-3.0758944,.32117519,24221.816,.00083414599,.0124353,.15077543,.53898525,237.44466,.019167423,3720214,22.572809,1165.5132,.29331219,1258.5293,0,.47933769
1210,2020,.123,.17724866,.44678411,13064.649,.000047551101,0,.17603181,.50145626,54.885204,.098811209,52971,25.718,1291.9149,.56636238,1512.7666,0,.43381181
1211,2020,.1277,-2.5968709,.44387892,16645.775,.00046828701,.010585434,.1354301,.56904966,84.239296,.067745164,71813,27.106667,1439.524,.44395897,1357.4381,0,.43051982
1212,2020,.1295,-2.3595335,.50578165,17328.275,.00052061601,.097733259,.15441813,.57889205,103.97029,.078115292,33768,28.246666,2665.9343,.41300189,1286.061,0,.45106182
1213,2020,.1192,.19235466,.37074748,17335.623,.00093906198,.0049904129,.17375949,.53024447,135.69298,.06718649,217457,23.274445,1045.4031,.45544878,1375.4899,0,.42992789
1214,2020,.1113,-7.0677915,.43301621,14520.681,.000142748,.13889155,.22675808,.52750921,56.630905,.19188108,60740,19.905714,878.5119,.54649359,1123.1835,0,.41932958
1215,2020,.13869999,-1.1414948,.4731515,14479.26,.000355547,.81882221,.21998294,.53302634,90.65313,.099389017,52984,22.115,1956.2981,.50245017,1734.4838,0,.45216227
1216,2020,.1364,-.59046185,.50933462,15909.098,.001681601,.017535549,.14092778,.54915434,41.984222,.17164333,136286,27.253429,666.45953,.52312309,1262.7389,0,.39968202
1217,2020,.11390001,-.63715965,.43589768,16618.189,.001081009,.059183776,.13990882,.54270887,54.345482,.08977887,329750,23.103043,794.87109,.51452768,1140.0087,0,.39499485
1218,2020,.1195,1.3915895,.45108873,15066.941,.00033001101,.0033199431,.131028,.57417387,38.586136,.11791181,94175,29.816,688.95453,.54185051,1140.6711,0,.40853149
1301,2020,.1177,-7.6462607,.41068083,16135.867,.001711596,.0097548841,.18743172,.54797828,43.367565,.13778603,118309,24.530975,639.18048,.50040227,1212.8945,0,.40612906
1302,2020,.124,-.17709589,.4830476,13856.206,0,.86022151,.12550944,.52878189,9.930213,.071253836,16450,31.475384,1013.3975,.51991045,986.38446,1,.45359856
1303,2020,.083900005,11.012595,.47842598,13874.825,.00093443401,.12527458,.18865179,.53521127,75.050484,.082061686,15200,36,1018.5,.57917017,1601.9023,1,.42152506
1304,2020,.096299998,-10.112121,.42321244,19941.826,.00104305,.02132239,.12639245,.56362152,79.833839,.30714625,98996,33.545937,510.80136,.41192147,837.297,0,.3925465
1305,2020,.1065,8.6830635,.4809337,12086.995,0,1,.12644072,.57148218,12.334051,.1988233,4127,34.425999,1098.5,.58782774,901.91138,1,.42285445
1306,2020,.1328,-1.6252298,.43142703,16135.567,.00063374999,.14356562,.13674596,.62362123,32.735149,.073104419,57658,32.111378,616.21149,.48562101,1227.7211,0,.4144018
1307,2020,.1026,-9.1874094,.43485379,16287.631,.00098354497,0,.18492357,.54913437,88.884308,.087621786,68116,28.218,942.875,.55280489,1754.1832,0,.39830965
1308,2020,.1018,-.97539449,.50655878,14822.418,.001956054,0,.16506854,.55118996,102.39814,.071793407,40650,28.966667,1129.8889,.5839138,1529.4083,0,.40117222
1309,2020,.088500001,-2.0961533,.48104644,16791.797,.0010430641,.035548303,.16051434,.56192374,80.601662,.19778365,107711,27.323334,597.08929,.52202851,1314.53,0,.4004361
1310,2020,.1172,5.5753722,.60456485,14789.548,.0018609141,0,.17581651,.53761196,68.099991,.075825222,63024,25.687778,890.81482,.57406902,1637.8739,0,.41788611
1311,2020,.1302,17.2138,.55684084,13193.569,.00077113701,.23641203,.17109089,.57104135,9.4188595,.23425204,40058,23.959286,580.78125,.65830249,1038.3904,0,.38061896
1312,2020,.1144,7.5806274,.39929411,18647.736,.001176265,0,.13366544,.56302494,305.92035,.032229025,261406,31.756666,1077.0608,.41575786,1676.9143,0,.44877177
1313,2020,.092399999,5.515604,.53337318,15540.654,.00070151599,.33190653,.13350216,.59211773,47.117081,.10545248,100927,24.659189,655.51801,.56611693,1186.5424,0,.3961693
1314,2020,.1258,2.94122,.44608465,16182.837,.00090141798,.018295383,.14992876,.57989216,57.43087,.098962292,129614,26.295946,635.70569,.50719285,1174.7186,0,.41003862
1315,2020,.1006,7.4914842,.41965297,14339.503,.000383215,.41893679,.14181513,.6327529,9.079401,.20264642,36388,27.957144,638.93848,.58419085,1039.538,0,.40818861
1316,2020,.1278,3.4654655,.37301067,15285.094,.00047684301,0,.15739143,.59472466,77.46286,.38290462,32253,29.823334,768.33331,.52916008,1038.1542,0,.42076945
1317,2020,.092399999,2.0884442,.63345867,13530.275,.00068969501,1,.14834687,.56990474,73.159645,.15060051,40319,29.162777,562.26849,.62487763,1198.6804,0,.39020824
1318,2020,.1208,-2.0182023,.45281994,16200.44,.00045080099,.21883272,.13715272,.57053411,90.089035,.099882253,60559,25.824545,708.23865,.50670612,1201.7808,0,.41718405
1401,2020,.13600001,-3.5474179,.34542453,12337.995,.001140808,.23925246,.1220938,.49733499,13.36275,.22027166,14136,32.445,498.61111,.60854143,1246.3877,0,.42849255
1402,2020,.1349,-.15672681,.3910121,15306.559,.00051823701,.2125908,.12505603,.57342553,61.271339,.20109253,105697,31.229534,530.742,.49544916,1201.3274,0,.4359833
1403,2020,.1192,4.470367,.50112259,13936.732,.000620718,.48684689,.18576919,.55334538,74.162704,.11994714,94865,28.88258,553.5567,.55480397,1226.8794,0,.42856637
1404,2020,.0995,22.873003,.42004666,13284.623,0,1,.10889212,.69614094,9.6200294,.3741042,10092,35.338181,606.29547,.56006324,885.56049,0,.42665544
1405,2020,.12540001,-4.5565634,.43459561,14243.895,.00094652199,.0746167,.14788857,.55862027,44.254955,.19071928,76550,32.174564,655.79712,.525801,1009.7849,0,.43464682
1501,2020,.1443,-1.9631256,.4478347,16836.662,.001252692,0,.14911084,.482743,153.32306,.018911151,302907,24.129,938.36823,.43668416,1420.8298,0,.4377532
1502,2020,.26280001,10.041505,.41903582,10613.721,.000054420801,0,.18432085,.45350721,142.79373,.041567806,135280,18.167273,695.63391,.62153876,1312.2783,0,.4344922
1503,2020,.22870001,-5.477128,.39683062,12952.757,.00040685301,.40249217,.18954965,.5512991,38.784191,.13920885,56182,23.869524,671.68652,.56194103,1020.7325,0,.42465901
1504,2020,.1673,-.016380871,.38926801,13591.858,.000182349,0,.24002731,.51668173,81.704094,.13780382,48177,21.514,705.74402,.53828275,1097.7728,0,.42144668
1505,2020,.1769,10.098768,.42454976,13710.784,.00082496199,0,.20945553,.52776837,41.436581,.10770406,57418,23.438334,651.20367,.54483962,1002.4155,0,.40966243
1506,2020,.15000001,-2.7621133,.38531014,15439.173,.001059402,0,.16469927,.5279026,73.859589,.13343287,131488,27.753334,969.58331,.4675023,1474.1233,0,.43965971
1507,2020,.1268,-1.102255,.4565891,8577.2109,0,1,.12522277,.63301283,17.759584,.18408304,5903,21.48,898.33331,.69497567,686.85498,0,.39706704
1508,2020,.17,9.2481031,.47385263,13340.967,.00092042901,0,.17366728,.48285848,47.150543,.078215532,67860,23.689285,817.3244,.5517109,1688.9191,0,.42470881
1509,2020,.12560001,.075223617,.55977708,11349.653,.00097962399,.6040808,.14362229,.61996919,10.624588,.35891202,9327,29.738001,902.33337,.59358889,822.19409,0,.42668313
1510,2020,.10770001,-9.4536161,.48184597,8484.8105,.000108554,1,.13841943,.67032242,12.186416,.1092465,14899,24.924545,699.77271,.72017133,599.34381,0,.41505811
1511,2020,.132,-13.880734,.42730856,9710.1787,.00075335201,.55029476,.13908908,.63199037,21.055349,.23618457,10712,30.73,907.83331,.6473797,792.84454,0,.4181082
1512,2020,.1529,-2.2603178,.41442153,12677.119,.000160462,.20041582,.17233841,.54266715,15.911826,.10597365,51636,25.958334,899.90741,.5448339,1135.4496,0,.4415963
1513,2020,.095799997,1.5825379,.49001548,22735.17,0,1,.36309907,.52246827,88.079521,.029200749,14040,20.764999,6831.25,.36931443,3211.6936,1,.49626651
1514,2020,.2059,4.6747475,.40094644,14577.056,.00045781699,0,.17167999,.50923407,163.95277,.032226332,140318,17.215714,1506.8254,.5369975,1991.9209,0,.41846463
1516,2020,.1497,-16.321087,.38923687,15522.828,0,1,.21999347,.51427895,88.783775,.043723464,37522,24.406666,2508.6111,.48908058,1548.8578,1,.45616564
1517,2020,.23540001,-.075132899,.40489185,16770.141,.00086938799,.0041207732,.13687663,.48924777,338.1087,.026234871,2504992,20.659828,1319.6672,.44352397,1582.816,0,.45800152
1518,2020,.1868,-2.4782109,.46668178,14341.17,.00078739203,0,.1734159,.46441883,107.18977,.049184076,269302,24.890882,946.7901,.53843892,1546.3662,0,.42073345
1519,2020,.16870001,7.8050418,.59986341,11646.148,.000068808899,0,.15148056,.43036413,160.3708,.046658762,101904,19.139999,1019,.5991993,1611.4469,0,.43464199
1520,2020,.1444,.42266077,.45221287,18571.012,.000154548,0,.28830388,.54037327,65.370781,.04269829,80147,27.33,3355.8333,.42522168,1582.2096,1,.45816529
1521,2020,.21620001,-.90610451,.40838331,15427.116,.00051833002,0,.17924631,.52125764,193.15781,.023692984,244863,23.565714,1468.4014,.49690008,1642.326,0,.42694414
1522,2020,.1543,9.7239017,.46008185,12394.198,.00066943699,.028021401,.14276479,.55724347,66.532806,.1396227,75266,26.759167,574.4881,.60023999,995.86011,0,.42243439
1523,2020,.15890001,8.9376984,.41645554,16165.163,.00089075998,.060783654,.15709245,.51369828,90.107841,.062957495,190289,27.374584,692.63745,.45629054,1476.1349,0,.4417375
1524,2020,.12710001,4.0592055,.46498722,11744.065,.00148828,.94966602,.14723319,.57736731,45.769855,.18921117,35019,27.498823,559.58582,.61150557,947.42987,0,.43181044
1525,2020,.16370001,8.6375494,.61396629,13242.779,.00093405601,0,.16250592,.46114013,134.29985,.075984582,31424,20.799999,929.92786,.61849058,1626.7571,0,.40888777
1526,2020,.15439999,21.989977,.48710003,11681.442,.00090569502,.62113249,.1605607,.58391672,11.55407,.28146833,16265,30.954445,511.8287,.62302583,1776.8397,0,.41725162
1527,2020,.2,5.5437984,.47750321,14172.336,.001038505,0,.19035172,.51704061,123.08245,.050610069,31894,22.972221,762.32141,.49640077,1206.8104,0,.44630921
1528,2020,.0995,-2.8005962,.45363918,15635.519,0,.2050333,.3652178,.55972832,14.77669,.071175769,22730,22.807501,2627.2136,.54280943,2093.8655,1,.41556144
1529,2020,.15109999,-6.5358129,.48626363,11986.058,.000094993797,.034298658,.23031162,.54699033,21.617645,.17016993,24606,24.713636,776.83331,.56410116,1679.7017,1,.44505611
1530,2020,.20979999,-3.6408792,.37504861,13743.256,.00092589599,.030932477,.23354219,.48415732,178.85524,.03047788,85353,19.826,842.33752,.56809032,1903.8158,0,.42035717
1531,2020,.1513,-6.5984087,.44793275,10302.183,.001041576,.064534232,.257036,.56826752,13.809867,.24534474,24618,19.450909,622.93304,.71155375,730.19214,0,.38625759
1532,2020,.1673,-11.137234,.57804507,9576.1357,0,.96337187,.27057567,.56039727,26.005573,.13695808,15195,20.4125,991.13538,.63542533,1327.8555,1,.42303589
1533,2020,.20200001,-10.667152,.45924693,10962.779,.000108184,0,.29471606,.4819155,35.459404,.085083038,38071,20.09,802.60419,.6422354,1852.2054,1,.41955093
1534,2020,.1469,-20.275846,.52182078,11846.229,.00035945399,0,.20874028,.52496463,8.5702133,.22524244,13460,24.922501,871.92706,.56004173,1333.5857,0,.44155806
1535,2020,.16360001,-.59225541,.37865034,12599.063,.00031414401,0,.28534734,.46575406,168.54395,.1988845,61595,18.76,787.2113,.58098924,1698.678,0,.42225784
1536,2020,.1882,.99069673,.36832228,15181.148,.00041797999,0,.15010057,.48852575,126.56941,.043776274,100889,27.652,901.67145,.51368773,1596.7401,0,.42270055
1537,2020,.1531,-5.5034528,.52640009,10834.721,.000749144,.42226541,.21749453,.53055155,15.071733,.16894077,20879,20.155001,593.66071,.67018479,1167.3666,0,.40371886
1538,2020,.1481,-14.327538,.46674168,10401.929,.00023724799,.70367092,.16403599,.52220815,19.637678,.17095967,17655,23.476,609,.67358238,871.89032,0,.40726417
1539,2020,.17829999,2.9184053,.32878083,13108.676,.000064368702,0,.18452594,.48897082,116.47735,.022661256,90827,22.454,920.36902,.56879175,1817.6489,0,.43143314
1540,2020,.13789999,13.757969,.49527043,17687.232,0,.19141845,.32783952,.52735949,11.203506,.036471888,14294,16.67,2343.6458,.48062325,1366.9005,1,.47764841
1541,2020,.1425,-23.105293,.37414318,10837.647,0,.66630453,.24398115,.63024563,31.092707,.1649868,20687,30.382,574.6875,.66455144,797.65649,0,.40593848
1542,2020,.1232,-1.3176178,.37375927,11994.828,.000586604,.44957787,.11371481,.55201131,51.81554,.097212709,39488,24.202223,649.79163,.6005246,1320.434,0,.42693827
1543,2020,.17739999,1.232373,.39187708,17699.051,.000880379,0,.16093922,.52624089,252.90271,.053431757,327076,24.997059,1229.9486,.42060906,1637.1073,0,.45094433
1544,2020,.1759,-6.6233101,.48223516,11967.584,.00053662498,.25548732,.19758092,.58126682,55.628784,.097387061,31142,20.076,709.55359,.54547626,962.85565,0,.44297731
1545,2020,.19559999,1.5764776,.3104426,11841.031,.00057533302,0,.21891859,.47584456,98.423416,.027062222,41808,17.48,928.125,.63652623,1339.3374,0,.41274604
1546,2020,.123,6.4024401,.41506234,13133.268,.00045223301,.031352326,.18952605,.57068467,78.010788,.12201408,24010,33.627857,614.32983,.51922119,991.95477,0,.45873764
1601,2020,.14039999,.68043172,.47056061,11156.462,0,.16066827,.24087971,.60477436,94.190338,.017031942,43122,22.134001,586.45831,.6363346,1114.6338,0,.42496839
