"","ID","IND_EFF"
"1",101,0.0290003125688206
"2",102,-0.0288518923791651
"3",103,-0.0483676389017325
"4",104,0.179744624676957
"5",105,-1.2552998696689
"6",106,0.0931419419563247
"7",107,-0.468909078117457
"8",108,-0.464368439177373
"9",109,-0.629660852200388
"10",110,0.108209355357511
"11",111,-0.302293923334455
"12",112,0.165210743617686
"13",113,0.0619797855264493
"14",114,1.78378149182513
"15",115,0.272744328195306
"16",116,0.44602207524871
"17",117,0.279370593616546
"18",118,0.306742146914457
"19",119,0.35802101175517
"20",120,0.213191045788371
"21",121,-0.143778886242413
"22",122,-0.11714519306368
"23",123,0.244463934574902
"24",124,-0.357303026436363
"25",125,-0.0101875780019057
"26",126,0.396873195532316
"27",127,-0.398734883162087
"28",128,0.741574422363666
"29",129,0.00801908870401666
"30",130,-0.0533137536649512
"31",131,-0.652389127229394
"32",132,0.147653420385485
"33",133,0.269379904676858
"34",134,0.842658369847952
"35",135,-0.129222503303511
"36",136,-0.00966297329953603
"37",201,-0.620188160926688
"38",204,-0.706911748313863
"39",301,0.0379271710333315
"40",302,-0.343028293654079
"41",303,-0.185845904742895
"42",304,0.369870149041586
"43",305,-0.272293266837875
"44",306,-0.533305585792624
"45",307,0.0980888845018263
"46",308,0.973293124982767
"47",309,-0.0744638650193317
"48",310,0.940492885833071
"49",311,0.580438711317214
"50",312,0.0466570009688105
"51",313,0.0750281651745125
"52",314,0.694696586095663
"53",315,-0.109987791883683
"54",316,0.666140990968903
"55",317,-0.525361214283353
"56",318,0.887151306896457
"57",319,0.392826515350052
"58",320,0.104281955921024
"59",321,-0.181248034272581
"60",322,0.0833975899863404
"61",323,0.144742975776285
"62",324,0.181086867873197
"63",325,-0.0807423226969642
"64",327,-0.0375799109728599
"65",328,-0.505101777747865
"66",329,0.146511648748608
"67",330,0.114321727173862
"68",331,-0.316542294142211
"69",332,-0.343025300051802
"70",333,-0.409310210785811
"71",334,-0.182525193131735
"72",335,0.215211279766244
"73",336,0.710673752215268
"74",337,-0.370981471775026
"75",338,-0.522194887426676
"76",339,0.215544566917327
"77",340,-0.415371185905692
"78",341,0.0971728909544757
"79",342,-1.31150739540693
"80",343,-0.700710733953536
"81",344,0.00466344364465815
"82",345,0.211886829563162
"83",346,0.745583233417891
"84",347,-0.286516633578413
"85",348,-0.158404040554861
"86",349,-0.739884559201842
"87",350,-0.000934126189600537
"88",351,-0.216661714617436
"89",401,-1.07922294811731
"90",402,-0.695761696215987
"91",403,0.000222633520208695
"92",405,-0.202812126103802
"93",406,-0.498798372566816
"94",408,-0.897291489311441
"95",409,-0.763814283844126
"96",413,-0.0335193883858013
"97",414,-0.401874000501523
"98",416,0.141787616735257
"99",417,-0.311942122261361
"100",418,0.534784848582312
"101",419,0.236231489919125
"102",420,-0.058900296231986
"103",421,-0.758241525158195
"104",422,0.250663529751221
"105",423,-0.0483242726973698
"106",424,-0.773173266108416
"107",425,0.554019059428249
"108",426,0.177531240235612
"109",501,-0.124807273218362
"110",502,0.394318683448296
